Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Predicted Damage (1-Fairy),Predicted Damage (2-Fairy),Predicted Damage (3-Fairy),Predicted Damage (4-Fairy),Rank
738,Advanced8,Day,109,MG,Gr MG5,100,100,0,6,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13007,975,1170,1365,1560,26
738,Advanced8,Day,20075,MG,M1918 Mod,115,100,0,1,2,Special AP Round (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),12917,968,1162,1356,1550,27
738,Advanced8,Day,275,MG,M1895 CB,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12840,963,1155,1348,1540,28
738,Advanced8,Day,20081,MG,LWMMG Mod,113,100,0,10,7,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12798,959,1151,1343,1535,29
738,Advanced8,Day,20154,SG,M500 Mod,117,100,0,1,10,Armor Plate (5-Star),Buckshot Shell (5-Star),Exclusive (5-Star),7653,956,1147,1339,1530,30
738,Advanced8,Day,229,SG,M870,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7644,955,1146,1337,1528,31
738,Advanced8,Day,276,MG,Kord,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12638,947,1137,1326,1516,32
738,Advanced8,Day,282,SG,DP-12,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7561,945,1134,1323,1512,33
738,Advanced8,Day,160,SG,Saiga-12,100,100,0,5,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7499,937,1124,1312,1499,34
738,Advanced8,Day,196,AR,Zas M21,96,100,0,7,0,Holographic (5-Star),-,Chip (5-Star),4837,906,1088,1269,1451,35
738,Advanced8,Day,130,AR,Type97,100,100,0,3,0,Holographic (5-Star),-,Chip (5-Star),4839,907,1088,1270,1451,36
738,Advanced8,Day,171,AR,Ribeyrolles,100,100,0,10,0,Silencer (5-Star),-,Chip (5-Star),4648,871,1045,1220,1394,37
738,Advanced8,Day,183,HG,Contender,100,100,0,8,0,Auxiliary Sights (5-Star),AP Round (5-Star),X-Exo (5-Star),4795,839,1006,1174,1342,38
738,Advanced8,Day,20026,SMG,Gr MP5 Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),7069,795,954,1113,1272,39
738,Advanced8,Day,20143,SMG,RO635 Mod,115,98,0,10,10,Exclusive (5-Star),HP Round (5-Star),Silencer (5-Star),6975,784,941,1098,1255,40
738,Advanced8,Day,189,SG,USAS-12,100,100,0,1,0,Armor Plate (4-Star),Slug Shell (5-Star),Optical (5-Star),6251,781,937,1093,1250,41
738,Advanced8,Day,20097,HG,M950A Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),X-Exo (5-Star),4377,765,919,1072,1225,42
738,Advanced8,Day,213,SMG,C-MS,100,100,0,10,0,T-Exo (5-Star),AP Round (5-Star),Silencer (5-Star),6791,763,916,1069,1222,43
738,Advanced8,Day,70,AR,FF FNC,100,100,0,4,0,Optical (5-Star),-,T-Exo (5-Star),3953,741,889,1037,1185,44
738,Advanced8,Day,20221,HG,GSh-18 Mod,117,100,0,6,6,Silencer (5-Star),Exclusive (5-Star),T-Exo (5-Star),4125,721,866,1010,1155,45
738,Advanced8,Day,20053,RF,NTW-20 Mod,115,100,0,9,7,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),7126,712,855,997,1140,46
738,Advanced8,Day,16,SMG,Thompson,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),Silencer (5-Star),6327,711,854,996,1138,47
738,Advanced8,Day,50,RF,Lee Enfield,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6968,696,836,975,1114,48
738,Advanced8,Day,266,RF,R93,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6957,695,834,973,1113,49
738,Advanced8,Day,245,SMG,P90,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),6153,692,830,969,1107,50
738,Advanced8,Day,1024,RF,Rico,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6907,690,828,966,1105,51
738,Advanced8,Day,20007,HG,Stechkin Mod,112,100,0,10,4,Exclusive (5-Star),HP Round (5-Star),T-Exo (5-Star),3942,689,827,965,1103,52
738,Advanced8,Day,20252,RF,KSVK Mod,118,100,0,4,10,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6895,689,827,965,1103,53
738,Advanced8,Day,20001,HG,SAA Mod,115,100,0,10,10,Silencer (5-Star),HP Round (5-Star),T-Exo (5-Star),3905,683,820,956,1093,54
738,Advanced8,Day,36,RF,Springfield,100,100,0,1,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6821,682,818,954,1091,55
738,Advanced8,Day,311,SMG,Lusa,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),6055,681,817,953,1089,56
738,Advanced8,Day,233,HG,Px4 Storm,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),X-Exo (5-Star),3872,677,813,948,1084,57
738,Advanced8,Day,242,HG,P22,100,100,0,10,0,Silencer (5-Star),HP Round (5-Star),X-Exo (5-Star),3865,676,811,946,1082,58
738,Advanced8,Day,294,HG,Webley,100,100,0,10,0,Silencer (5-Star),HP Round (5-Star),T-Exo (5-Star),3859,675,810,945,1080,59
738,Advanced8,Day,20039,RF,Mosin-Nagant Mod,115,100,0,4,5,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6736,673,808,943,1077,60
738,Advanced8,Day,1025,SG,Triela,100,100,0,1,0,-,Exclusive (5-Star),Optical (5-Star),5383,672,807,942,1076,61
738,Advanced8,Day,20037,RF,M14 Mod,112,100,0,8,8,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6674,667,800,934,1067,62
738,Advanced8,Day,48,RF,WA2000,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6670,667,800,933,1067,63
738,Advanced8,Day,105,AR,OTs-12,91,100,0,3,0,Optical (5-Star),-,T-Exo (5-Star),3547,665,798,931,1064,64
738,Advanced8,Day,20095,RF,Type88 Mod,115,100,0,10,10,Exclusive (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6644,664,797,930,1063,65
738,Advanced8,Day,161,SG,Type97S,100,100,0,1,0,-,Flash Shell (5-Star),Optical (5-Star),5311,663,796,929,1062,66
738,Advanced8,Day,296,RF,Gr SL8,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6622,662,794,927,1059,67
738,Advanced8,Day,257,RF,M200,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6586,658,790,922,1053,68
738,Advanced8,Day,127,SMG,Type79,100,100,0,6,0,T-Exo (5-Star),Exclusive (5-Star),Silencer (5-Star),5848,657,789,921,1052,69
738,Advanced8,Day,198,RF,Carcano M91/38,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6552,655,786,917,1048,70
738,Advanced8,Day,20103,SMG,UMP45 Mod,110,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5801,652,783,913,1044,71
738,Advanced8,Day,20101,SMG,UMP9 Mod,110,100,0,5,5,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5767,648,778,908,1038,72
738,Advanced8,Day,234,SMG,JS 9,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5772,649,779,909,1038,73
738,Advanced8,Day,104,SMG,Gr G36c,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5767,648,778,908,1038,74
738,Advanced8,Day,270,RF,4 Shiki,100,100,0,9,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6363,636,763,890,1018,75
738,Advanced8,Day,148,RF,IWS 2000,100,100,0,6,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6316,631,757,884,1010,76
738,Advanced8,Day,247,RF,K31,100,100,0,3,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6301,630,756,882,1008,77
738,Advanced8,Day,1028,SMG,Agent Vector,100,100,0,8,0,T-Exo (5-Star),Exclusive (5-Star),Exclusive (5-Star),5603,630,756,882,1008,78
738,Advanced8,Day,197,RF,Carcano M1891,100,100,0,7,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6258,625,750,876,1001,79
738,Advanced8,Day,96,HG,Grizzly,100,100,0,10,0,Night Equip (5-Star),Signal Flare (5-Star),Exclusive (5-Star),3449,603,724,845,965,80
738,Advanced8,Day,20032,SMG,Micro Uzi Mod,115,100,0,6,4,T-Exo (5-Star),Signal Flare (5-Star),Night Equip (5-Star),5304,596,716,835,954,81
738,Advanced8,Day,303,HG,HP-35,100,100,0,10,0,Night Equip (5-Star),Signal Flare (5-Star),T-Exo (5-Star),3401,595,714,833,952,82
738,Advanced8,Day,250,HG,HS2000,100,100,0,10,0,Night Equip (5-Star),Signal Flare (5-Star),T-Exo (5-Star),3380,591,709,828,946,83
738,Advanced8,Day,251,SMG,X95,100,100,0,6,0,T-Exo (5-Star),Signal Flare (5-Star),Night Equip (5-Star),5253,590,709,827,945,84
738,Advanced8,Day,20,SMG,Vector,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Night Equip (5-Star),5248,590,708,826,944,85
738,Advanced8,Day,135,SMG,SR-3MP,100,100,0,8,0,T-Exo (5-Star),-,Night Equip (5-Star),5096,573,687,802,917,86
738,Advanced8,Day,4,HG,Python,100,100,0,10,0,Night Equip (5-Star),-,T-Exo (5-Star),3242,567,680,794,907,87
738,Advanced8,Day,272,HG,Desert Eagle,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3193,558,670,782,894,88
738,Advanced8,Day,126,HG,NZ75,100,100,0,1,0,Exclusive (5-Star),-,X-Exo (5-Star),3192,558,670,782,893,89
738,Advanced8,Day,285,HG,C-93,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3187,557,669,780,892,90
738,Advanced8,Day,1009,HG,El Clear,100,100,0,10,0,Exclusive (5-Star),-,X-Exo (5-Star),3150,551,661,771,882,91
738,Advanced8,Day,142,HG,Five-seven,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3131,547,657,767,876,92
738,Advanced8,Day,20005,HG,M1895 Mod,115,95,0,7,8,Night Equip (5-Star),-,X-Exo (5-Star),3094,541,649,758,866,93
738,Advanced8,Day,114,HG,Welrod MkⅡ,100,100,0,4,0,Night Equip (5-Star),-,X-Exo (4-Star),2996,524,629,734,838,94
738,Advanced8,Day,260,HG,PA-15,100,100,0,4,0,Night Equip (5-Star),-,X-Exo (4-Star),2914,509,611,713,815,95
738,Advanced8,Day,77,MG,M2HB,90,100,0,4,0,AP Round (5-Star),-,Ammo Box (5-Star),5529,414,497,580,663,96
738,Advanced8,Day,181,AR,T91,70,100,0,3,0,Night Equip (5-Star),-,-,2163,405,486,567,648,97
738,Advanced8,Day,329,RF,SVCh,70,100,0,4,0,Sniper Round (5-Star),-,-,3000,300,360,420,480,98
738,Advanced8,Day,238,MG,QJY-88,74,100,0,4,0,Sniper Round (5-Star),-,-,3796,284,341,398,455,99
738,Advanced8,Day,156,SG,Super-Shorty,69,100,0,1,0,-,Flash Shell (5-Star),-,2197,274,329,384,439,100
738,Advanced8,Day,1029,AR,Agent 416,99,100,0,10,0,Exclusive (5-Star),Exclusive (5-Star),Exclusive (5-Star),1045,195,235,274,313,101
738,Advanced8,Day,159,SG,RMB-93,36,100,0,1,0,-,-,-,1250,156,187,218,250,102
738,Advanced8,Day,94,SMG,Type64,48,100,0,1,0,X-Exo (4-Star),-,-,1339,150,180,210,241,103
738,Advanced8,Day,339,MG,RPK-203,50,100,0,4,0,-,-,-,1663,124,149,174,199,104
738,Advanced8,Day,302,SG,Defender,83,90,0,10,0,-,Flash Shell (5-Star),Night Equip (5-Star),918,114,137,160,183,105
738,Advanced8,Day,310,HG,Rex Zero 1,32,100,0,4,0,-,-,-,509,89,106,124,142,106
738,Advanced8,Day,316,RF,General Liu,30,100,0,4,0,-,-,-,714,71,85,99,114,107
738,Advanced8,Day,337,RF,De Lisle,30,100,0,4,0,-,-,-,671,67,80,93,107,108
738,Advanced8,Day,338,AR,SIG MCX,30,100,0,4,0,-,-,-,342,64,76,89,102,109
738,Advanced8,Day,106,AR,FAL,17,100,0,5,0,-,-,-,288,54,64,75,86,110
738,Advanced8,Day,293,AR,AK-15,1,50,0,8,0,-,-,-,224,42,50,58,67,111
738,Advanced8,Day,352,SG,Nova,1,50,0,7,0,-,-,-,293,36,43,51,58,112
738,Advanced8,Day,351,SG,M26-MASS,1,50,0,1,0,-,-,-,256,32,38,44,51,113
738,Advanced8,Day,231,RF,M82A1,11,100,0,4,0,-,-,-,257,25,30,35,41,114
738,Advanced8,Day,1031,RF,Pekola,10,100,0,6,0,-,-,-,247,24,29,34,39,115
738,Advanced8,Day,125,MG,Gr MG4,10,100,0,4,0,-,-,-,319,23,28,33,38,116
738,Advanced8,Day,24,SMG,PP-2000,1,50,0,1,0,-,-,-,189,21,25,29,34,117
738,Advanced8,Day,34,RF,M1 Garand,1,50,0,1,0,-,-,-,175,17,21,24,28,118
738,Advanced8,Day,41,RF,SKS,1,50,0,1,0,-,-,-,162,16,19,22,25,119
743,Core3,Day,20055,AR,M4A1 Mod,119,200,1,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),8492,1061,1273,1486,1698,1
743,Core3,Day,20122,AR,Gr G11 Mod,116,100,0,10,10,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),7474,934,1121,1307,1494,2
743,Core3,Day,20065,AR,416 Mod,117,100,0,10,10,Exclusive (5-Star),HV Round (5-Star),Exclusive (5-Star),7162,895,1074,1253,1432,3
743,Core3,Day,213,SMG,C-MS,100,100,0,10,0,Chip (5-Star),AP Round (5-Star),Red Dot (5-Star),7951,894,1073,1252,1431,4
743,Core3,Day,206,AR,AK-12,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6446,805,966,1128,1289,5
743,Core3,Day,20143,SMG,RO635 Mod,115,98,0,10,10,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),7123,801,961,1121,1282,6
743,Core3,Day,20057,AR,ST AR-15 Mod,120,200,1,10,10,Optical (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),6406,800,960,1121,1281,7
743,Core3,Day,205,AR,AN-94,100,150,1,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),6371,796,955,1114,1274,8
743,Core3,Day,20026,SMG,Gr MP5 Mod,115,100,0,10,10,Exclusive (5-Star),HP Round (5-Star),Exclusive (5-Star),7069,795,954,1113,1272,9
743,Core3,Day,173,MG,PKP,100,100,0,5,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13132,787,945,1103,1260,10
743,Core3,Day,1027,AR,Angelica,100,100,0,8,0,Optical (5-Star),HV Round (5-Star),Exclusive (5-Star),6146,768,921,1075,1229,11
743,Core3,Day,20060,AR,AS Val Mod,115,100,0,10,10,Holographic (5-Star),Exclusive (5-Star),Chip (5-Star),6136,767,920,1073,1227,12
743,Core3,Day,274,AR,ACR,100,100,0,8,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5968,746,895,1044,1193,13
743,Core3,Day,245,SMG,P90,100,100,0,8,0,Chip (5-Star),HP Round (5-Star),Red Dot (5-Star),6516,733,879,1026,1172,14
743,Core3,Day,194,AR,K2,100,100,0,8,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5843,730,876,1022,1168,15
743,Core3,Day,172,AR,Am RFB,100,100,0,8,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5818,727,872,1018,1163,16
743,Core3,Day,16,SMG,Thompson,100,100,0,10,0,Exclusive (5-Star),HP Round (5-Star),Red Dot (5-Star),6430,723,868,1012,1157,17
743,Core3,Day,236,AR,K11,100,100,0,4,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5763,720,864,1008,1152,18
743,Core3,Day,20056,AR,M4 SOPMOD II Mod,111,100,0,7,7,Optical (5-Star),Auxiliary Sights (5-Star),HV Round (5-Star),5735,716,860,1003,1147,19
743,Core3,Day,215,AR,MDR,100,100,0,4,0,Exclusive (5-Star),HV Round (5-Star),Chip (5-Star),5736,717,860,1003,1147,20
743,Core3,Day,54,AR,M16A1,100,100,0,4,0,HV Round (5-Star),Armor Plate (5-Star),Chip (5-Star),5664,708,849,991,1132,21
743,Core3,Day,62,AR,Gr G41,100,100,0,5,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5611,701,841,981,1122,22
743,Core3,Day,330,AR,FX-05,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5598,699,839,979,1119,23
743,Core3,Day,311,SMG,Lusa,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Holographic (5-Star),6192,696,835,975,1114,24
743,Core3,Day,118,AR,9A-91,100,100,0,10,0,Holographic (5-Star),HV Round (5-Star),Chip (5-Star),5553,694,832,971,1110,25
743,Core3,Day,323,SG,LTLX7000,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7894,690,828,967,1105,26
743,Core3,Day,188,SG,S.A.T.8,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Holographic (5-Star),7892,690,828,966,1104,27
743,Core3,Day,20101,SMG,UMP9 Mod,110,100,0,5,5,Chip (5-Star),HP Round (5-Star),Holographic (5-Star),6080,684,820,957,1094,28
743,Core3,Day,253,MG,Lewis,100,100,0,8,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13665,683,819,956,1093,29
743,Core3,Day,127,SMG,Type79,100,100,0,6,0,T-Exo (5-Star),Exclusive (5-Star),Holographic (5-Star),6043,679,815,951,1087,30
743,Core3,Day,292,MG,RPK-16,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13418,670,805,939,1073,31
743,Core3,Day,20154,SG,M500 Mod,117,100,0,1,10,Armor Plate (5-Star),Buckshot Shell (5-Star),Exclusive (5-Star),7653,669,803,937,1071,32
743,Core3,Day,234,SMG,JS 9,100,100,0,8,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5889,662,795,927,1060,33
743,Core3,Day,20103,SMG,UMP45 Mod,110,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5891,662,795,927,1060,34
743,Core3,Day,104,SMG,Gr G36c,100,100,0,10,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5848,657,789,921,1052,35
743,Core3,Day,229,SG,M870,100,100,0,10,0,Armor Plate (5-Star),Slug Shell (5-Star),Optical (5-Star),7439,650,781,911,1041,36
743,Core3,Day,109,MG,Gr MG5,100,100,0,6,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),13007,650,780,910,1040,37
743,Core3,Day,20075,MG,M1918 Mod,115,100,0,1,2,Special AP Round (5-Star),Auxiliary Sights (5-Star),Exclusive (5-Star),12917,645,775,904,1033,38
743,Core3,Day,20032,SMG,Micro Uzi Mod,115,100,0,6,4,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5741,645,775,904,1033,39
743,Core3,Day,275,MG,M1895 CB,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12840,642,770,898,1027,40
743,Core3,Day,282,SG,DP-12,100,100,0,10,0,Armor Plate (5-Star),Buckshot Shell (5-Star),Optical (5-Star),7331,641,769,898,1026,41
743,Core3,Day,251,SMG,X95,100,100,0,6,0,T-Exo (5-Star),HP Round (5-Star),Silencer (5-Star),5689,640,768,896,1024,42
743,Core3,Day,20081,MG,LWMMG Mod,113,100,0,10,7,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12798,639,767,895,1023,43
743,Core3,Day,276,MG,Kord,100,100,0,10,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),12638,631,758,884,1011,44
743,Core3,Day,160,SG,Saiga-12,100,100,0,5,0,Armor Plate (5-Star),Flash Shell (5-Star),Optical (5-Star),7202,630,756,882,1008,45
743,Core3,Day,1028,SMG,Agent Vector,100,100,0,8,0,T-Exo (5-Star),Exclusive (5-Star),Silencer (5-Star),5603,630,756,882,1008,46
743,Core3,Day,135,SMG,SR-3MP,100,100,0,8,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5569,626,751,877,1002,47
743,Core3,Day,20,SMG,Vector,100,100,0,10,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5565,626,751,876,1001,48
743,Core3,Day,162,SG,SPAS-12,100,100,0,2,0,Armor Plate (5-Star),Flash Shell (5-Star),Optical (5-Star),6747,590,708,826,944,49
743,Core3,Day,85,MG,PK,90,100,0,5,0,Special AP Round (5-Star),Auxiliary Sights (5-Star),Ammo Box (5-Star),11453,572,687,801,916,50
743,Core3,Day,29,SMG,STEN MkⅡ,93,100,0,4,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),5039,566,680,793,907,51
743,Core3,Day,130,AR,Type97,100,100,0,3,0,Exclusive (5-Star),-,T-Exo (5-Star),4529,566,679,792,905,52
743,Core3,Day,18,SMG,Ingram,100,100,0,5,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4979,560,672,784,896,53
743,Core3,Day,27,SMG,Skorpion,100,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4915,552,663,774,884,54
743,Core3,Day,189,SG,USAS-12,100,100,0,1,0,Armor Plate (4-Star),Flash Shell (5-Star),Optical (5-Star),6251,546,656,765,875,55
743,Core3,Day,196,AR,Zas M21,96,100,0,7,0,Optical (5-Star),-,T-Exo (5-Star),4370,546,655,764,874,56
743,Core3,Day,171,AR,Ribeyrolles,100,100,0,10,0,Optical (5-Star),-,T-Exo (5-Star),4339,542,650,759,867,57
743,Core3,Day,22,SMG,PPS-43,90,100,0,3,0,T-Exo (5-Star),Signal Flare (5-Star),Silencer (5-Star),4468,502,603,703,804,58
743,Core3,Day,70,AR,FF FNC,100,100,0,4,0,Optical (5-Star),-,T-Exo (5-Star),3953,494,592,691,790,59
743,Core3,Day,1025,SG,Triela,100,100,0,1,0,-,Exclusive (5-Star),Optical (5-Star),5383,471,565,659,753,60
743,Core3,Day,161,SG,Type97S,100,100,0,1,0,-,Flash Shell (5-Star),Optical (5-Star),5311,464,557,650,743,61
743,Core3,Day,105,AR,OTs-12,91,100,0,3,0,Optical (5-Star),-,T-Exo (5-Star),3547,443,532,620,709,62
743,Core3,Day,183,HG,Contender,100,100,0,8,0,Auxiliary Sights (5-Star),AP Round (5-Star),X-Exo (5-Star),4795,419,503,587,671,63
743,Core3,Day,306,AR,AK-Alfa,82,100,0,2,0,Optical (5-Star),-,T-Exo (5-Star),3092,386,463,541,618,64
743,Core3,Day,20221,HG,GSh-18 Mod,117,100,0,6,6,Silencer (5-Star),Exclusive (5-Star),T-Exo (5-Star),4125,360,433,505,577,65
743,Core3,Day,20097,HG,M950A Mod,115,100,0,10,10,Exclusive (5-Star),Signal Flare (5-Star),X-Exo (5-Star),4115,360,432,504,576,66
743,Core3,Day,20053,RF,NTW-20 Mod,115,100,0,9,7,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),7126,356,427,498,570,67
743,Core3,Day,50,RF,Lee Enfield,100,100,0,10,0,AP Round (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6968,348,418,487,557,68
743,Core3,Day,266,RF,R93,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6957,347,417,486,556,69
743,Core3,Day,1024,RF,Rico,100,100,0,10,0,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6907,345,414,483,552,70
743,Core3,Day,20252,RF,KSVK Mod,118,100,0,4,10,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6895,344,413,482,551,71
743,Core3,Day,36,RF,Springfield,100,100,0,1,0,Exclusive (5-Star),Optical (5-Star),Camo Cloak (5-Star),6821,341,409,477,545,72
743,Core3,Day,20039,RF,Mosin-Nagant Mod,115,100,0,4,5,AP Round (5-Star),Optical (5-Star),Exclusive (5-Star),6736,336,404,471,538,73
743,Core3,Day,20037,RF,M14 Mod,112,100,0,8,8,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6674,333,400,467,533,74
743,Core3,Day,48,RF,WA2000,100,100,0,8,0,AP Round (5-Star),Optical (5-Star),Camo Cloak (5-Star),6670,333,400,466,533,75
743,Core3,Day,20095,RF,Type88 Mod,115,100,0,10,10,Exclusive (5-Star),Exclusive (5-Star),Camo Cloak (5-Star),6644,332,398,465,531,76
743,Core3,Day,20001,HG,SAA Mod,115,100,0,10,10,Silencer (5-Star),Signal Flare (5-Star),T-Exo (5-Star),3775,330,396,462,528,77
743,Core3,Day,20007,HG,Stechkin Mod,112,100,0,10,4,Exclusive (5-Star),Signal Flare (5-Star),X-Exo (5-Star),3707,324,389,454,518,78
743,Core3,Day,233,HG,Px4 Storm,100,100,0,10,0,Exclusive (5-Star),Signal Flare (5-Star),X-Exo (5-Star),3674,321,385,450,514,79
743,Core3,Day,96,HG,Grizzly,100,100,0,10,0,Silencer (5-Star),-,Exclusive (5-Star),3525,308,370,431,493,80
743,Core3,Day,242,HG,P22,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3329,291,349,407,466,81
743,Core3,Day,294,HG,Webley,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3303,289,346,404,462,82
743,Core3,Day,303,HG,HP-35,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3244,283,340,397,454,83
743,Core3,Day,250,HG,HS2000,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3240,283,340,396,453,84
743,Core3,Day,4,HG,Python,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3231,282,339,395,452,85
743,Core3,Day,272,HG,Desert Eagle,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (5-Star),3193,279,335,391,447,86
743,Core3,Day,77,MG,M2HB,90,100,0,4,0,AP Round (5-Star),-,Ammo Box (5-Star),5529,276,331,387,442,87
743,Core3,Day,296,RF,Gr SL8,100,100,0,7,0,AP Round (5-Star),-,Camo Cloak (5-Star),5522,276,331,386,441,88
743,Core3,Day,257,RF,M200,100,100,0,10,0,AP Round (5-Star),-,Camo Cloak (5-Star),5500,275,330,385,440,89
743,Core3,Day,198,RF,Carcano M91/38,100,100,0,10,0,AP Round (5-Star),-,Camo Cloak (5-Star),5473,273,328,383,437,90
743,Core3,Day,285,HG,C-93,100,100,0,10,0,Night Equip (5-Star),-,X-Exo (4-Star),3124,273,328,382,437,91
743,Core3,Day,126,HG,NZ75,100,100,0,1,0,Exclusive (5-Star),-,X-Exo (4-Star),3119,272,327,382,436,92
743,Core3,Day,181,AR,T91,70,100,0,3,0,Night Equip (5-Star),-,-,2163,270,324,378,432,93
743,Core3,Day,270,RF,4 Shiki,100,100,0,9,0,Exclusive (5-Star),-,Camo Cloak (5-Star),5317,265,319,372,425,94
