Datetime,Mission ID,Mission,Mission Attempt,Doll Type,Doll Name,Doll Rarity,Doll Core,Equip Type,Equip Name,Equip Rarity
2021-10-02 13:18:43,10382,Open Bag Surprise,17,HG,P38,2,0,,,
2021-10-02 13:19:57,10382,Open Bag Surprise,18,HG,FF FNP9,2,0,,,
2021-10-02 13:20:19,10382,Open Bag Surprise,18,SMG,Type64,2,0,,,
2021-10-02 13:20:33,10382,Open Bag Surprise,18,RF,SKS,2,0,,,
2021-10-03 16:03:29,10382,Open Bag Surprise,19,HG,FF FNP9,2,0,,,
2021-10-03 16:03:51,10382,Open Bag Surprise,19,AR,Galil,2,0,,,
2021-10-03 16:04:05,10382,Open Bag Surprise,19,SMG,PP-2000,2,0,,,
2021-10-03 16:07:03,10382,Open Bag Surprise,20,AR,FF F2000,2,0,,,
2021-10-03 16:07:24,10382,Open Bag Surprise,20,MG,AAT-52,2,0,,,
2021-10-03 16:07:39,10382,Open Bag Surprise,20,HG,M1911,2,0,,,
2021-10-03 16:10:12,10382,Open Bag Surprise,21,RF,FF FN49,2,0,,,
2021-10-03 16:10:34,10382,Open Bag Surprise,21,AR,Gr G3,2,0,,,
2021-10-03 16:10:48,10382,Open Bag Surprise,21,HG,Bren Ten,2,0,,,
2021-10-03 16:15:47,10382,Open Bag Surprise,22,SMG,Spectre M4,2,0,,,
2021-10-03 16:16:17,10382,Open Bag Surprise,22,HG,P38,2,0,,,
2021-10-03 16:18:46,10382,Open Bag Surprise,23,SMG,M3,2,0,,,
2021-10-03 16:19:17,10382,Open Bag Surprise,23,MG,AAT-52,2,0,,,
2021-10-03 16:22:02,10382,Open Bag Surprise,24,MG,AAT-52,2,0,,,
2021-10-03 16:22:24,10382,Open Bag Surprise,24,RF,FF FN49,2,0,,,
2021-10-03 16:22:38,10382,Open Bag Surprise,24,AR,FF F2000,2,0,,,
2021-10-03 16:33:06,10254,Illusory Peace I  Battle,2,MG,MG34,2,0,,,
2021-10-03 16:37:43,10254,Illusory Peace I  Battle,2,AR,Gr G3,2,0,,,
2021-10-03 16:38:01,10254,Illusory Peace I  Battle,2,SMG,Spectre M4,2,0,,,
2021-10-03 16:40:36,10254,Illusory Peace I  Battle,2,RF,M14,3,1,,,
2021-10-03 16:45:25,10256,Cat and Mouse III  Battle,1,AR,Gr G3,2,0,,,
2021-10-03 16:46:02,10256,Cat and Mouse III  Battle,1,SMG,PP-2000,2,0,,,
2021-10-03 16:46:54,10256,Cat and Mouse III  Battle,1,AR,FF F2000,2,0,,,
2021-10-03 16:47:22,10256,Cat and Mouse III  Battle,1,HG,P38,2,0,,,
2021-10-05 17:35:17,90034,The Way Back is Paved with Light II,3,,,,,EOT 506,EOT 506,2
2021-10-06 08:25:29,10382,Open Bag Surprise,25,HG,M1911,2,0,,,
2021-10-06 08:25:51,10382,Open Bag Surprise,25,SMG,M38,2,0,,,
2021-10-06 08:26:05,10382,Open Bag Surprise,25,AR,Galil,2,0,,,
2021-10-06 08:27:34,10382,Open Bag Surprise,26,SMG,Type64,2,0,,,
2021-10-06 08:28:05,10382,Open Bag Surprise,26,RF,FF FN49,2,0,,,
2021-10-06 08:29:13,10382,Open Bag Surprise,27,SMG,Type64,2,0,,,
2021-10-06 08:29:44,10382,Open Bag Surprise,27,SMG,M38,2,0,,,
2021-10-06 08:30:47,10382,Open Bag Surprise,28,AR,FF F2000,2,0,,,
2021-10-06 08:31:18,10382,Open Bag Surprise,28,MG,AAT-52,2,0,,,
2021-10-06 18:01:57,10382,Open Bag Surprise,29,HG,Astra,3,1,,,
2021-10-06 18:02:18,10382,Open Bag Surprise,29,MG,AAT-52,2,0,,,
2021-10-06 18:02:33,10382,Open Bag Surprise,29,MG,MG34,2,0,,,
2021-10-06 18:06:51,10382,Open Bag Surprise,30,SMG,PP-2000,2,0,,,
2021-10-06 18:07:12,10382,Open Bag Surprise,30,SMG,PP-2000,2,0,,,
2021-10-06 18:07:24,10382,Open Bag Surprise,30,RF,FF FN49,2,0,,,
2021-10-07 13:40:40,124,Morning Conference IV,2531,HG,C96,3,1,,,
2021-10-07 13:41:12,124,Morning Conference IV,2531,MG,MG42,3,1,,,
2021-10-07 13:41:43,124,Morning Conference IV,2531,HG,M9,3,1,,,
2021-10-07 13:42:10,124,Morning Conference IV,2531,HG,P38,2,0,,,
2021-10-07 13:42:23,124,Morning Conference IV,2531,AR,FF F2000,2,0,,,
2021-10-07 13:43:44,124,Morning Conference IV,2532,SMG,M38,2,0,,,
2021-10-07 13:44:09,124,Morning Conference IV,2532,AR,FF F2000,2,0,,,
2021-10-07 13:44:35,124,Morning Conference IV,2532,SMG,Ingram,3,1,,,
2021-10-07 13:45:02,124,Morning Conference IV,2532,HG,Bren Ten,2,0,,,
2021-10-07 13:45:15,124,Morning Conference IV,2532,HG,Bren Ten,2,0,,,
2021-10-07 13:46:10,124,Morning Conference IV,2533,HG,FF FNP9,2,0,,,
2021-10-07 13:46:40,124,Morning Conference IV,2533,SMG,M3,2,0,,,
2021-10-07 13:47:11,124,Morning Conference IV,2533,HG,Bren Ten,2,0,,,
2021-10-07 13:47:37,124,Morning Conference IV,2533,SMG,M3,2,0,,,
2021-10-07 13:47:51,124,Morning Conference IV,2533,AR,FF F2000,2,0,,,
2021-10-07 13:48:51,124,Morning Conference IV,2534,AR,Galil,2,0,,,
2021-10-07 13:49:24,124,Morning Conference IV,2534,RF,M14,3,1,,,
2021-10-07 13:50:16,124,Morning Conference IV,2534,HG,C96,3,1,,,
2021-10-07 13:50:30,124,Morning Conference IV,2534,HG,Bren Ten,2,0,,,
2021-10-07 13:51:31,124,Morning Conference IV,2535,SMG,Type64,2,0,,,
2021-10-07 13:51:56,124,Morning Conference IV,2535,SMG,Spectre M4,2,0,,,
2021-10-07 13:52:25,124,Morning Conference IV,2535,HG,P38,2,0,,,
2021-10-07 13:52:52,124,Morning Conference IV,2535,AR,Gr G3,2,0,,,
2021-10-07 13:53:05,124,Morning Conference IV,2535,SMG,Spectre M4,2,0,,,
2021-10-07 13:54:05,124,Morning Conference IV,2536,MG,MG34,2,0,,,
2021-10-07 13:54:36,124,Morning Conference IV,2536,SMG,Spectre M4,2,0,,,
2021-10-07 13:55:28,124,Morning Conference IV,2536,AR,FF F2000,2,0,,,
2021-10-07 13:55:42,124,Morning Conference IV,2536,SMG,Micro Uzi,3,1,,,
2021-10-07 13:57:07,124,Morning Conference IV,2537,SMG,M3,2,0,,,
2021-10-07 13:57:32,124,Morning Conference IV,2537,AR,FF F2000,2,0,,,
2021-10-07 13:57:58,124,Morning Conference IV,2537,MG,MG34,2,0,,,
2021-10-07 13:58:24,124,Morning Conference IV,2537,SMG,Type64,2,0,,,
2021-10-07 13:58:38,124,Morning Conference IV,2537,SMG,MAT-49,4,3,,,
2021-10-07 14:00:20,124,Morning Conference IV,2538,HG,P38,2,0,,,
2021-10-07 14:01:07,124,Morning Conference IV,2538,MG,LWMMG,2,0,,,
2021-10-07 14:01:18,124,Morning Conference IV,2538,HG,P38,2,0,,,
2021-10-07 14:02:12,124,Morning Conference IV,2539,MG,AAT-52,2,0,,,
2021-10-07 14:02:37,124,Morning Conference IV,2539,RF,SKS,2,0,,,
2021-10-07 14:03:07,124,Morning Conference IV,2539,HG,P38,2,0,,,
2021-10-07 14:03:33,124,Morning Conference IV,2539,SMG,MAT-49,4,3,,,
2021-10-07 14:03:47,124,Morning Conference IV,2539,MG,AAT-52,2,0,,,
2021-10-07 14:05:17,124,Morning Conference IV,2540,MG,MG34,2,0,,,
2021-10-07 14:05:50,124,Morning Conference IV,2540,RF,SKS,2,0,,,
2021-10-07 14:06:17,124,Morning Conference IV,2540,MG,MG34,2,0,,,
2021-10-07 14:06:30,124,Morning Conference IV,2540,RF,FF FN49,2,0,,,
2021-10-07 15:19:37,124,Morning Conference IV,2541,AR,FF FNC,3,1,,,
2021-10-07 15:20:29,124,Morning Conference IV,2541,MG,MG42,3,1,,,
2021-10-07 15:20:42,124,Morning Conference IV,2541,RF,FF FN49,2,0,,,
2021-10-07 15:22:07,124,Morning Conference IV,2542,SMG,PP-2000,2,0,,,
2021-10-07 15:22:32,124,Morning Conference IV,2542,MG,MG34,2,0,,,
2021-10-07 15:23:20,124,Morning Conference IV,2542,HG,P38,2,0,,,
2021-10-07 15:23:34,124,Morning Conference IV,2542,MG,MG34,2,0,,,
2021-10-07 15:24:32,124,Morning Conference IV,2543,HG,FF FNP9,2,0,,,
2021-10-07 15:25:02,124,Morning Conference IV,2543,AR,Gr G3,2,0,,,
2021-10-07 15:25:56,124,Morning Conference IV,2543,AR,AK-47,3,1,,,
2021-10-07 15:26:10,124,Morning Conference IV,2543,HG,P38,2,0,,,
2021-10-07 15:27:16,124,Morning Conference IV,2544,RF,FF FN49,2,0,,,
2021-10-07 15:27:42,124,Morning Conference IV,2544,AR,FF FNC,3,1,,,
2021-10-07 15:28:30,124,Morning Conference IV,2544,AR,Gr G3,2,0,,,
2021-10-07 15:28:45,124,Morning Conference IV,2544,HG,P38,2,0,,,
2021-10-07 15:37:33,124,Morning Conference IV,2545,SMG,MAT-49,4,3,,,
2021-10-07 15:38:03,124,Morning Conference IV,2545,SMG,Type64,2,0,,,
2021-10-07 15:38:29,124,Morning Conference IV,2545,SMG,M38,2,0,,,
2021-10-07 15:38:43,124,Morning Conference IV,2545,AR,Galil,2,0,,,
2021-10-07 15:39:55,124,Morning Conference IV,2546,MG,AAT-52,2,0,,,
2021-10-07 15:40:22,124,Morning Conference IV,2546,MG,AAT-52,2,0,,,
2021-10-07 15:40:48,124,Morning Conference IV,2546,HG,M1911,2,0,,,
2021-10-07 15:40:58,124,Morning Conference IV,2546,AR,Galil,2,0,,,
2021-10-07 15:42:22,124,Morning Conference IV,2547,HG,M1911,2,0,,,
2021-10-07 15:43:09,124,Morning Conference IV,2547,AR,Gr G3,2,0,,,
2021-10-07 15:43:23,124,Morning Conference IV,2547,AR,AK-47,3,1,,,
2021-10-07 15:44:31,124,Morning Conference IV,2548,AR,Galil,2,0,,,
2021-10-07 15:44:51,124,Morning Conference IV,2548,MG,LWMMG,2,0,,,
2021-10-07 15:45:45,124,Morning Conference IV,2548,MG,AAT-52,2,0,,,
2021-10-07 15:45:59,124,Morning Conference IV,2548,AR,Galil,2,0,,,
2021-10-08 19:53:11,124,Morning Conference IV,2549,SMG,M3,2,0,,,
2021-10-08 19:53:37,124,Morning Conference IV,2549,SMG,M38,2,0,,,
2021-10-08 19:54:06,124,Morning Conference IV,2549,AR,Gr G3,2,0,,,
2021-10-08 19:54:33,124,Morning Conference IV,2549,AR,Gr G3,2,0,,,
2021-10-08 19:54:46,124,Morning Conference IV,2549,HG,Bren Ten,2,0,,,
2021-10-11 18:37:39,124,Morning Conference IV,2550,AR,Galil,2,0,,,
2021-10-11 18:38:00,124,Morning Conference IV,2550,RF,FF FN49,2,0,,,
2021-10-11 18:38:47,124,Morning Conference IV,2550,HG,Bren Ten,2,0,,,
2021-10-11 18:39:01,124,Morning Conference IV,2550,HG,Bren Ten,2,0,,,
2021-10-11 18:42:37,124,Morning Conference IV,2551,HG,FF FNP9,2,0,,,
2021-10-11 18:43:28,124,Morning Conference IV,2551,HG,M1911,2,0,,,
2021-10-11 18:43:42,124,Morning Conference IV,2551,SMG,PP-2000,2,0,,,
2021-10-11 18:44:57,124,Morning Conference IV,2552,SMG,Spectre M4,2,0,,,
2021-10-11 18:45:29,124,Morning Conference IV,2552,SMG,M38,2,0,,,
2021-10-11 18:45:51,124,Morning Conference IV,2552,SMG,M38,2,0,,,
2021-10-11 18:45:57,124,Morning Conference IV,2552,HG,FF FNP9,2,0,,,
2021-10-12 12:56:49,124,Morning Conference IV,2553,HG,P38,2,0,,,
2021-10-12 12:57:15,124,Morning Conference IV,2553,HG,M9,3,1,,,
2021-10-12 12:57:45,124,Morning Conference IV,2553,HG,Bren Ten,2,0,,,
2021-10-12 12:58:13,124,Morning Conference IV,2553,HG,Bren Ten,2,0,,,
2021-10-12 12:58:26,124,Morning Conference IV,2553,SMG,Spectre M4,2,0,,,
2021-10-12 15:08:02,124,Morning Conference IV,2554,SMG,M3,2,0,,,
2021-10-12 15:08:34,124,Morning Conference IV,2554,HG,C96,3,1,,,
2021-10-12 15:09:01,124,Morning Conference IV,2554,SMG,M3,2,0,,,
2021-10-12 15:09:14,124,Morning Conference IV,2554,SMG,PP-2000,2,0,,,
2021-10-12 15:11:37,124,Morning Conference IV,2555,HG,Bren Ten,2,0,,,
2021-10-12 15:12:08,124,Morning Conference IV,2555,RF,SKS,2,0,,,
2021-10-12 15:12:34,124,Morning Conference IV,2555,SMG,M3,2,0,,,
2021-10-12 15:13:00,124,Morning Conference IV,2555,MG,PK,4,3,,,
2021-10-12 15:13:14,124,Morning Conference IV,2555,SMG,M38,2,0,,,
2021-10-12 15:14:30,124,Morning Conference IV,2556,AR,Gr G3,2,0,,,
2021-10-12 15:14:55,124,Morning Conference IV,2556,RF,M14,3,1,,,
2021-10-12 15:15:22,124,Morning Conference IV,2556,MG,M2HB,3,1,,,
2021-10-12 15:15:35,124,Morning Conference IV,2556,HG,Bren Ten,2,0,,,
2021-10-12 15:16:38,124,Morning Conference IV,2557,AR,FF FNC,3,1,,,
2021-10-12 15:17:03,124,Morning Conference IV,2557,HG,C96,3,1,,,
2021-10-12 15:17:33,124,Morning Conference IV,2557,MG,MG34,2,0,,,
2021-10-12 15:17:59,124,Morning Conference IV,2557,SMG,M3,2,0,,,
2021-10-12 15:18:12,124,Morning Conference IV,2557,MG,LWMMG,2,0,,,
2021-10-12 15:19:14,124,Morning Conference IV,2558,HG,C96,3,1,,,
2021-10-12 15:19:39,124,Morning Conference IV,2558,MG,AAT-52,2,0,,,
2021-10-12 15:20:09,124,Morning Conference IV,2558,MG,MG34,2,0,,,
2021-10-12 15:20:35,124,Morning Conference IV,2558,SMG,Type64,2,0,,,
2021-10-12 15:20:49,124,Morning Conference IV,2558,SMG,Type64,2,0,,,
2021-10-12 15:22:17,124,Morning Conference IV,2559,AR,FF F2000,2,0,,,
2021-10-12 15:23:10,124,Morning Conference IV,2559,MG,MG34,2,0,,,
2021-10-12 15:23:23,124,Morning Conference IV,2559,HG,Bren Ten,2,0,,,
2021-10-12 15:24:18,124,Morning Conference IV,2560,SMG,Ingram,3,1,,,
2021-10-12 15:24:43,124,Morning Conference IV,2560,SMG,M38,2,0,,,
2021-10-12 15:25:16,124,Morning Conference IV,2560,HG,Bren Ten,2,0,,,
2021-10-12 15:25:43,124,Morning Conference IV,2560,HG,FF FNP9,2,0,,,
2021-10-12 15:25:56,124,Morning Conference IV,2560,SMG,Skorpion,3,1,,,
2021-10-12 15:26:50,124,Morning Conference IV,2561,AR,FF F2000,2,0,,,
2021-10-12 15:27:15,124,Morning Conference IV,2561,SMG,Micro Uzi,3,1,,,
2021-10-12 15:27:47,124,Morning Conference IV,2561,HG,C96,3,1,,,
2021-10-12 15:28:14,124,Morning Conference IV,2561,HG,Bren Ten,2,0,,,
2021-10-12 15:28:27,124,Morning Conference IV,2561,SMG,PP-2000,2,0,,,
2021-10-12 15:29:53,124,Morning Conference IV,2562,HG,FF FNP9,2,0,,,
2021-10-12 15:30:41,124,Morning Conference IV,2562,HG,Bren Ten,2,0,,,
2021-10-12 15:30:54,124,Morning Conference IV,2562,AR,AK-47,3,1,,,
2021-10-12 15:31:48,124,Morning Conference IV,2563,SMG,Type64,2,0,,,
2021-10-12 15:32:18,124,Morning Conference IV,2563,HG,Bren Ten,2,0,,,
2021-10-12 15:33:05,124,Morning Conference IV,2563,AR,Gr G3,2,0,,,
2021-10-12 15:33:19,124,Morning Conference IV,2563,HG,Bren Ten,2,0,,,
2021-10-12 22:59:38,10580,mission-10010580,0,AR,Type63,2,0,,,
2021-10-12 22:59:59,10580,mission-10010580,0,SMG,PPSh-41,2,0,,,
2021-10-12 23:00:09,10580,mission-10010580,0,RF,VM59,2,0,,,
2021-10-12 23:02:01,10583,mission-10010583,0,AR,SIG-510,2,0,,,
2021-10-12 23:03:14,10583,mission-10010583,0,SMG,IDW,2,0,,,
2021-10-12 23:04:24,10583,mission-10010583,0,HG,PPK,2,0,,,
2021-10-12 23:05:54,10581,mission-10010581,0,HG,M1911,2,0,,,
2021-10-12 23:10:06,10581,mission-10010581,0,AR,FF F2000,2,0,,,
2021-10-12 23:11:06,10581,mission-10010581,0,AR,Gr G3,2,0,,,
2021-10-12 23:11:57,10581,mission-10010581,0,MG,AAT-52,2,0,,,
2021-10-12 23:13:34,10582,mission-10010582,0,HG,PPK,2,0,,,
2021-10-12 23:15:04,10582,mission-10010582,0,SMG,MP40,2,0,,,
2021-10-12 23:16:07,10582,mission-10010582,0,RF,SVT-38,2,0,,,
2021-10-12 23:16:39,10582,mission-10010582,0,AR,StG44,3,1,,,
2021-10-12 23:17:36,10582,mission-10010582,0,HG,PPK,2,0,,,
2021-10-12 23:18:12,10582,mission-10010582,0,SMG,PPSh-41,2,0,,,
2021-10-12 23:18:39,10582,mission-10010582,0,HG,Type92,3,1,,,
2021-10-12 23:19:16,10582,mission-10010582,0,HG,Gr USPCompact,2,0,,,
2021-10-12 23:21:08,10586,mission-10010586,0,MG,AAT-52,2,0,,,
2021-10-12 23:22:06,10586,mission-10010586,0,AR,FF FNC,3,1,,,
2021-10-12 23:22:19,10586,mission-10010586,0,HG,M1911,2,0,,,
2021-10-12 23:24:10,10587,mission-10010587,0,HG,FF FNP9,2,0,,,
2021-10-12 23:25:21,10587,mission-10010587,0,MG,AAT-52,2,0,,,
2021-10-12 23:25:46,10587,mission-10010587,0,SMG,Skorpion,3,1,,,
2021-10-12 23:26:07,10587,mission-10010587,0,HG,FF FNP9,2,0,,,
2021-10-13 00:22:50,10587,mission-10010587,0,HG,FF FNP9,2,0,,,
2021-10-13 00:23:17,10587,mission-10010587,0,SMG,PP-2000,2,0,,,
2021-10-13 00:23:42,10587,mission-10010587,0,SMG,Spectre M4,2,0,,,
2021-10-13 00:24:22,10587,mission-10010587,0,SMG,M38,2,0,,,
2021-10-13 13:26:11,124,Morning Conference IV,2564,AR,Galil,2,0,,,
2021-10-13 13:26:37,124,Morning Conference IV,2564,HG,Bren Ten,2,0,,,
2021-10-13 13:27:30,124,Morning Conference IV,2564,AR,Gr G3,2,0,,,
2021-10-13 13:27:43,124,Morning Conference IV,2564,HG,M9,3,1,,,
2021-10-13 13:29:08,124,Morning Conference IV,2565,SMG,Type64,2,0,,,
2021-10-13 13:29:40,124,Morning Conference IV,2565,RF,SKS,2,0,,,
2021-10-13 13:30:06,124,Morning Conference IV,2565,MG,MG34,2,0,,,
2021-10-13 13:30:33,124,Morning Conference IV,2565,HG,Makarov,3,1,,,
2021-10-13 13:30:47,124,Morning Conference IV,2565,MG,MG42,3,1,,,
2021-10-13 13:37:33,124,Morning Conference IV,2566,RF,SKS,2,0,,,
2021-10-13 13:37:58,124,Morning Conference IV,2566,SMG,Micro Uzi,3,1,,,
2021-10-13 13:38:29,124,Morning Conference IV,2566,SMG,M3,2,0,,,
2021-10-13 13:38:56,124,Morning Conference IV,2566,MG,LWMMG,2,0,,,
2021-10-13 13:39:10,124,Morning Conference IV,2566,HG,Bren Ten,2,0,,,
2021-10-13 13:40:34,124,Morning Conference IV,2567,HG,Makarov,3,1,,,
2021-10-13 13:41:04,124,Morning Conference IV,2567,HG,M9,3,1,,,
2021-10-13 13:41:31,124,Morning Conference IV,2567,HG,P38,2,0,,,
2021-10-13 13:41:44,124,Morning Conference IV,2567,HG,FF FNP9,2,0,,,
2021-10-13 13:42:35,124,Morning Conference IV,2568,SMG,PP-2000,2,0,,,
2021-10-13 13:43:00,124,Morning Conference IV,2568,MG,PK,4,3,,,
2021-10-13 13:43:26,124,Morning Conference IV,2568,MG,M2HB,3,1,,,
2021-10-13 13:43:53,124,Morning Conference IV,2568,AR,FF F2000,2,0,,,
2021-10-13 13:44:06,124,Morning Conference IV,2568,AR,Galil,2,0,,,
2021-10-13 13:44:58,124,Morning Conference IV,2569,HG,Bren Ten,2,0,,,
2021-10-13 13:45:24,124,Morning Conference IV,2569,MG,AAT-52,2,0,,,
2021-10-13 13:45:56,124,Morning Conference IV,2569,RF,M14,3,1,,,
2021-10-13 13:46:23,124,Morning Conference IV,2569,SMG,Type64,2,0,,,
2021-10-13 13:46:37,124,Morning Conference IV,2569,HG,FF FNP9,2,0,,,
2021-10-13 13:47:53,124,Morning Conference IV,2570,AR,Galil,2,0,,,
2021-10-13 13:48:40,124,Morning Conference IV,2570,SMG,Type64,2,0,,,
2021-10-13 13:48:54,124,Morning Conference IV,2570,RF,SKS,2,0,,,
2021-10-13 13:52:36,124,Morning Conference IV,2571,SMG,M3,2,0,,,
2021-10-13 13:53:06,124,Morning Conference IV,2571,SMG,Spectre M4,2,0,,,
2021-10-13 13:53:37,124,Morning Conference IV,2571,RF,FF FN49,2,0,,,
2021-10-13 13:54:04,124,Morning Conference IV,2571,HG,M1911,2,0,,,
2021-10-13 13:54:18,124,Morning Conference IV,2571,MG,MG34,2,0,,,
2021-10-13 13:55:26,124,Morning Conference IV,2572,AR,FF FNC,3,1,,,
2021-10-13 13:55:52,124,Morning Conference IV,2572,RF,M14,3,1,,,
2021-10-13 13:56:18,124,Morning Conference IV,2572,HG,Bren Ten,2,0,,,
2021-10-13 13:56:45,124,Morning Conference IV,2572,MG,MG34,2,0,,,
2021-10-13 13:56:58,124,Morning Conference IV,2572,MG,LWMMG,2,0,,,
2021-10-13 13:57:59,124,Morning Conference IV,2573,AR,FF F2000,2,0,,,
2021-10-13 13:58:31,124,Morning Conference IV,2573,HG,Astra,3,1,,,
2021-10-13 13:58:57,124,Morning Conference IV,2573,HG,M1911,2,0,,,
2021-10-13 13:59:24,124,Morning Conference IV,2573,AR,Gr G3,2,0,,,
2021-10-13 13:59:37,124,Morning Conference IV,2573,RF,FF FN49,2,0,,,
2021-10-13 14:09:48,124,Morning Conference IV,2574,HG,P38,2,0,,,
2021-10-13 14:10:19,124,Morning Conference IV,2574,HG,Makarov,3,1,,,
2021-10-13 14:10:52,124,Morning Conference IV,2574,HG,C96,3,1,,,
2021-10-13 14:11:19,124,Morning Conference IV,2574,HG,FF FNP9,2,0,,,
2021-10-13 14:11:32,124,Morning Conference IV,2574,HG,M1911,2,0,,,
2021-10-13 14:21:15,124,Morning Conference IV,2575,AR,Galil,2,0,,,
2021-10-13 14:21:41,124,Morning Conference IV,2575,MG,AAT-52,2,0,,,
2021-10-13 14:22:11,124,Morning Conference IV,2575,AR,Galil,2,0,,,
2021-10-13 14:22:38,124,Morning Conference IV,2575,HG,P38,2,0,,,
2021-10-13 14:22:51,124,Morning Conference IV,2575,HG,M1911,2,0,,,
2021-10-13 14:24:06,124,Morning Conference IV,2576,HG,M1911,2,0,,,
2021-10-13 14:24:39,124,Morning Conference IV,2576,AR,Gr G3,2,0,,,
2021-10-13 14:25:09,124,Morning Conference IV,2576,RF,SKS,2,0,,,
2021-10-13 14:25:35,124,Morning Conference IV,2576,SMG,PP-2000,2,0,,,
2021-10-13 14:25:49,124,Morning Conference IV,2576,SMG,M3,2,0,,,
2021-10-13 14:27:10,124,Morning Conference IV,2577,AR,Gr G3,2,0,,,
2021-10-13 14:27:41,124,Morning Conference IV,2577,MG,LWMMG,2,0,,,
2021-10-13 14:28:08,124,Morning Conference IV,2577,HG,FF FNP9,2,0,,,
2021-10-13 14:28:22,124,Morning Conference IV,2577,HG,M1911,2,0,,,
2021-10-13 14:29:31,124,Morning Conference IV,2578,SMG,Spectre M4,2,0,,,
2021-10-13 14:29:57,124,Morning Conference IV,2578,MG,LWMMG,2,0,,,
2021-10-13 14:30:44,124,Morning Conference IV,2578,SMG,M38,2,0,,,
2021-10-13 14:30:58,124,Morning Conference IV,2578,HG,M1911,2,0,,,
2021-10-13 14:32:20,124,Morning Conference IV,2579,HG,P38,2,0,,,
2021-10-13 14:32:51,124,Morning Conference IV,2579,SMG,Type64,2,0,,,
2021-10-13 14:33:20,124,Morning Conference IV,2579,AR,Galil,2,0,,,
2021-10-13 14:33:46,124,Morning Conference IV,2579,HG,M1911,2,0,,,
2021-10-13 14:34:00,124,Morning Conference IV,2579,AR,FF F2000,2,0,,,
2021-10-13 14:35:36,124,Morning Conference IV,2580,SMG,Spectre M4,2,0,,,
2021-10-13 14:36:07,124,Morning Conference IV,2580,AR,Gr G3,2,0,,,
2021-10-13 14:36:34,124,Morning Conference IV,2580,AR,FF FNC,3,1,,,
2021-10-13 14:36:47,124,Morning Conference IV,2580,AR,FF F2000,2,0,,,
2021-10-13 14:37:43,124,Morning Conference IV,2581,SMG,PP-2000,2,0,,,
2021-10-13 14:38:09,124,Morning Conference IV,2581,SMG,Spectre M4,2,0,,,
2021-10-13 14:38:35,124,Morning Conference IV,2581,SMG,M3,2,0,,,
2021-10-13 14:39:01,124,Morning Conference IV,2581,SMG,Micro Uzi,3,1,,,
2021-10-13 14:39:15,124,Morning Conference IV,2581,HG,FF FNP9,2,0,,,
2021-10-13 15:14:50,10586,mission-10010586,2,SMG,PP-2000,2,0,,,
2021-10-13 15:20:10,10586,mission-10010586,3,SMG,Type64,2,0,,,
2021-10-13 15:20:36,10586,mission-10010586,3,HG,FF FNP9,2,0,,,
2021-10-13 15:21:16,10586,mission-10010586,3,MG,MG34,2,0,,,
2021-10-13 15:23:38,10586,mission-10010586,4,HG,Bren Ten,2,0,,,
2021-10-13 15:24:00,10586,mission-10010586,4,SMG,Spectre M4,2,0,,,
2021-10-13 15:24:24,10586,mission-10010586,4,HG,M9,3,1,,,
2021-10-13 15:24:37,10586,mission-10010586,4,SMG,Spectre M4,2,0,,,
2021-10-13 15:26:39,10586,mission-10010586,5,MG,LWMMG,2,0,,,
2021-10-13 15:27:08,10586,mission-10010586,5,SMG,M3,2,0,,,
2021-10-13 15:27:21,10586,mission-10010586,5,RF,M14,3,1,,,
2021-10-13 19:11:14,10586,mission-10010586,6,SMG,M3,2,0,,,
2021-10-13 19:11:36,10586,mission-10010586,6,HG,Bren Ten,2,0,,,
2021-10-13 19:11:57,10586,mission-10010586,6,AR,Galil,2,0,,,
2021-10-13 19:12:19,10586,mission-10010586,6,SMG,PP-2000,2,0,,,
2021-10-13 19:12:43,10586,mission-10010586,6,AR,Galil,2,0,,,
2021-10-13 19:12:51,10586,mission-10010586,6,SMG,PP-2000,2,0,,,
2021-10-13 21:22:44,10587,mission-10010587,3,AR,Gr G3,2,0,,,
2021-10-13 21:23:35,10587,mission-10010587,3,SMG,M38,2,0,,,
2021-10-13 21:23:58,10587,mission-10010587,3,AR,Gr G3,2,0,,,
2021-10-13 21:24:08,10587,mission-10010587,3,SMG,M38,2,0,,,
2021-10-13 21:25:07,10587,mission-10010587,4,MG,LWMMG,2,0,,,
2021-10-13 21:25:31,10587,mission-10010587,4,MG,MG34,2,0,,,
2021-10-13 21:26:18,10587,mission-10010587,4,RF,FF FN49,2,0,,,
2021-10-13 21:26:44,10587,mission-10010587,4,SMG,PP-2000,2,0,,,
2021-10-13 21:27:08,10587,mission-10010587,4,HG,M1911,2,0,,,
2021-10-13 21:29:28,10587,mission-10010587,5,AR,FF F2000,2,0,,,
2021-10-13 21:29:55,10587,mission-10010587,5,SMG,Micro Uzi,3,1,,,
2021-10-13 21:30:23,10587,mission-10010587,5,MG,AAT-52,2,0,,,
2021-10-13 21:31:41,10587,mission-10010587,5,MG,MG42,3,1,,,
2021-10-13 21:33:30,10587,mission-10010587,6,AR,Gr G3,2,0,,,
2021-10-13 21:33:57,10587,mission-10010587,6,SMG,Ingram,3,1,,,
2021-10-13 21:34:47,10587,mission-10010587,6,RF,FF FN49,2,0,,,
2021-10-13 21:35:19,10587,mission-10010587,6,AR,Gr G3,2,0,,,
2021-10-14 14:17:02,10586,mission-10010586,8,HG,FF FNP9,2,0,,,
