Area ID,Area Name,Battle Type,Doll ID,Type,Name,Level,MOD,Link,Max HP,Crit.Rate,Crit.Damage,Armor Pen.,Damage,Accuracy,Evasion,Rate of Fire,Armor,Rounds,Affection,Oathed,Skill1,Skill2,Equip1,Equip2,Equip3,Combat Effectiveness,Score Prediction (1-Fairy),Score Prediction (2-Fairy),Score Prediction (3-Fairy),Score Prediction (4-Fairy),Rank
814,Ele.4,Day,153,SG,M37,100,0,5,1265,40%,172%,15,58,43,11,26,33,4,100,0,1,0,Plate (Body) (5-Star),Buck (Shell) (5-Star),Sp. Eq (Exclusive) (5-Star),7253,271,326,380,435,115
814,Ele.4,Day,164,SG,FP-6,100,0,5,1300,40%,150%,15,33,34,11,28,35,4,100,0,10,0,Plate (Body) (5-Star),Flash (Shell) (5-Star),PEQ (Acc) (5-Star),7254,272,326,380,435,116
814,Ele.4,Day,229,SG,M870,100,0,5,1320,40%,150%,15,35,34,11,29,34,4,100,0,10,0,Plate (Body) (5-Star),Flash (Shell) (5-Star),PEQ (Acc) (5-Star),7241,271,325,380,434,117
814,Ele.4,Day,1022,SG,Dana Zane,100,0,5,1345,40%,150%,15,46,36,12,26,33,1,100,0,10,0,Sp. Eq (Exclusive) (5-Star),Flash (Shell) (5-Star),PEQ (Acc) (5-Star),7160,268,322,375,429,118
814,Ele.4,Day,20044,RF,SV-98 Mod,115,3,5,430,60%,175%,15,140,84,41,37,0,0,100,0,10,10,-,Supp (Silencer) (5-Star),Sp. Eq (Exclusive) (5-Star),4866,243,291,340,389,119
814,Ele.4,Day,1020,RF,Stella Hoshii,100,0,5,450,60%,180%,15,123,89,48,38,0,0,100,0,10,0,-,Supp (Silencer) (5-Star),Sp. Eq (Exclusive) (5-Star),4649,232,278,325,371,120
814,Ele.4,Day,351,SG,M26-MASS,100,0,5,1265,40%,150%,15,37,36,15,30,22,5,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5831,218,262,306,349,121
814,Ele.4,Day,151,SG,M1887,100,0,5,1375,40%,150%,15,41,33,13,22,22,4,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5811,217,261,305,348,122
814,Ele.4,Day,157,SG,Am KSG,100,0,5,1265,40%,150%,15,31,34,13,30,24,5,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5737,215,258,301,344,123
814,Ele.4,Day,282,SG,DP-12,100,0,5,1265,40%,150%,15,33,34,14,30,23,5,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5746,215,258,301,344,124
814,Ele.4,Day,350,SG,FO-12,100,0,5,1280,40%,150%,15,32,34,12,36,23,5,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5725,214,257,300,343,125
814,Ele.4,Day,281,SG,CAWS,100,0,5,1235,40%,150%,15,32,33,14,35,23,5,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5716,214,257,300,342,126
814,Ele.4,Day,352,SG,Nova,100,0,5,1320,40%,150%,15,33,34,17,29,19,7,100,0,10,0,-,Flash (Shell) (5-Star),PEQ (Acc) (5-Star),5618,210,252,294,337,127
814,Ele.4,Day,1025,SG,Triela,100,0,5,1265,65%,172%,15,54,13,13,26,21,4,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),PEQ (Acc) (5-Star),5439,203,244,285,326,128
814,Ele.4,Day,302,SG,Defender,100,0,5,1235,70%,150%,15,55,14,18,27,18,8,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),PEQ (Acc) (5-Star),5402,202,243,283,324,129
814,Ele.4,Day,162,SG,SPAS-12,100,0,5,1375,40%,172%,15,50,12,10,32,21,4,100,0,10,0,-,Buck (Shell) (5-Star),PEQ (Acc) (5-Star),5359,200,241,281,321,130
814,Ele.4,Day,165,SG,M1014,100,0,5,1375,40%,172%,15,48,13,12,32,21,4,100,0,1,0,-,Buck (Shell) (5-Star),PEQ (Acc) (5-Star),5269,197,237,276,316,131
814,Ele.4,Day,156,SG,Super-Shorty,100,0,5,1210,40%,172%,15,45,15,20,30,20,3,100,0,1,0,-,Buck (Shell) (5-Star),PEQ (Acc) (5-Star),5206,195,234,273,312,132
814,Ele.4,Day,326,SG,512,100,0,5,1280,40%,172%,15,54,16,14,31,20,3,100,0,1,0,-,Buck (Shell) (5-Star),PEQ (Acc) (5-Star),5198,194,233,272,311,133
814,Ele.4,Day,299,SG,HSM10,100,0,5,1235,40%,140%,15,36,14,13,39,21,4,100,0,10,0,-,Birdshot (Shell) (5-Star),PEQ (Acc) (5-Star),5016,188,225,263,300,134
814,Ele.4,Day,278,SG,Six12,100,0,5,1210,40%,140%,15,36,14,14,42,20,4,100,0,10,0,-,Birdshot (Shell) (5-Star),PEQ (Acc) (5-Star),4938,185,222,259,296,135
814,Ele.4,Day,155,SG,M590,100,0,5,1320,40%,140%,15,34,12,11,43,22,4,100,0,1,0,-,Birdshot (Shell) (5-Star),PEQ (Acc) (5-Star),4926,184,221,258,295,136
814,Ele.4,Day,85,MG,PK,100,0,5,950,55%,150%,15,111,28,23,84,0,16,100,0,10,0,-,Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),6217,155,186,217,248,137
814,Ele.4,Day,178,SMG,F1,50,0,3,474,5%,150%,15,19,9,36,66,0,0,100,0,1,0,-,-,-,1335,100,120,140,160,138
814,Ele.4,Day,328,SMG,AR-57,31,0,3,360,5%,150%,15,16,7,32,73,0,0,100,0,1,0,-,-,-,1046,94,112,131,150,139
814,Ele.4,Day,137,SMG,PP-19-01,31,0,3,381,5%,150%,15,17,7,30,68,0,0,100,0,1,0,-,-,-,1062,79,95,111,127,140
814,Ele.4,Day,335,AR,Fedorov Avtomat,31,0,3,216,20%,150%,15,34,25,20,46,0,0,100,0,1,0,-,-,-,895,78,93,109,125,141
814,Ele.4,Day,320,RF,GM6 Lynx,63,0,3,204,60%,150%,15,110,54,31,30,0,0,100,0,1,0,-,Supp (Silencer) (5-Star),-,1565,78,93,109,125,142
814,Ele.4,Day,191,SMG,M12,31,0,3,396,5%,150%,15,16,7,27,60,0,0,100,0,1,0,-,-,-,1029,77,92,108,123,143
814,Ele.4,Day,209,SMG,OTs-39,31,0,3,372,5%,150%,15,17,7,31,59,0,0,100,0,1,0,-,-,-,1032,77,92,108,123,144
814,Ele.4,Day,267,SMG,MP41,31,0,3,381,5%,150%,15,18,7,26,60,0,0,100,0,1,0,-,-,-,1001,75,90,105,120,145
814,Ele.4,Day,258,AR,Magal,31,0,3,228,20%,150%,15,28,20,18,54,0,0,100,0,1,0,-,-,-,856,74,89,104,119,146
814,Ele.4,Day,265,AR,Gr HK33,30,0,3,204,20%,150%,15,29,21,19,57,0,0,100,0,1,0,-,-,-,857,74,89,104,119,147
814,Ele.4,Day,145,RF,OTs-44,50,0,3,180,40%,150%,15,110,39,19,27,0,0,100,0,1,0,-,-,-,1218,60,73,85,97,148
814,Ele.4,Day,222,RF,TAC-50,30,0,3,168,40%,150%,15,88,34,13,25,0,0,100,0,1,0,-,-,-,988,49,59,69,79,149
814,Ele.4,Day,211,RF,SRS,31,0,3,171,40%,150%,15,77,34,15,27,0,0,100,0,1,0,-,-,-,978,48,58,68,78,150
814,Ele.4,Day,305,RF,Tabuk,30,0,3,165,40%,150%,15,67,33,16,30,0,0,100,0,1,0,-,-,-,946,47,56,66,75,151
814,Ele.4,Day,180,RF,PzB39,30,0,3,165,40%,150%,15,83,29,13,25,0,0,100,0,1,0,-,-,-,915,45,54,64,73,152
814,Ele.4,Day,201,RF,Gepard M1,31,0,3,174,40%,150%,15,83,33,13,23,0,0,100,0,1,0,-,-,-,905,45,54,63,72,153
814,Ele.4,Day,207,AR,CZ2000,19,0,2,130,20%,150%,15,26,14,15,59,0,0,100,0,1,0,-,-,-,503,44,52,61,70,154
814,Ele.4,Day,217,RF,SM-1,30,0,3,159,40%,150%,15,56,33,17,31,0,0,100,0,1,0,-,-,-,875,43,52,61,70,155
814,Ele.4,Day,321,SG,TS12,30,0,3,471,40%,150%,15,20,7,6,24,8,3,100,0,1,0,-,-,-,1137,42,51,59,68,156
814,Ele.4,Day,227,AR,A-91,11,0,2,124,20%,150%,15,25,13,10,54,0,0,100,0,1,0,-,-,-,453,39,47,55,63,157
814,Ele.4,Day,279,AR,INSAS,11,0,2,122,20%,150%,15,24,13,11,51,0,0,100,0,1,0,-,-,-,436,38,45,53,61,158
814,Ele.4,Day,355,SMG,Vigneron M2,12,0,2,196,5%,150%,15,14,5,19,62,0,0,100,0,1,0,-,-,-,511,38,45,53,61,159
814,Ele.4,Day,301,SMG,MAS-38,10,0,2,208,5%,150%,15,13,4,17,60,0,0,100,0,1,0,-,-,-,500,37,45,52,60,160
814,Ele.4,Day,120,AR,ARX-160,12,0,2,110,20%,150%,15,24,12,12,53,0,0,100,0,1,0,-,-,-,421,36,44,51,58,161
814,Ele.4,Day,109,MG,Gr MG5,32,0,3,390,5%,150%,15,52,13,13,95,0,11,100,0,1,0,-,-,-,1339,33,40,46,53,162
814,Ele.4,Day,149,MG,AEK-999,30,0,3,321,5%,150%,15,53,13,12,94,0,10,100,0,1,0,-,-,-,1203,30,36,42,48,163
814,Ele.4,Day,182,RF,wz.29,31,0,2,128,40%,150%,15,69,28,15,25,0,0,100,0,1,0,-,-,-,584,29,35,40,46,164
814,Ele.4,Day,322,HG,QSB-91,1,0,1,35,20%,150%,15,14,9,10,36,0,0,100,0,10,0,-,-,-,195,26,32,37,42,165
814,Ele.4,Day,43,RF,SVD,12,0,2,88,40%,150%,15,60,19,9,27,0,0,100,0,1,0,-,-,-,466,23,27,32,37,166
814,Ele.4,Day,256,RF,Falcon,12,0,2,98,40%,150%,15,65,17,8,24,0,0,100,0,1,0,-,-,-,450,22,27,31,36,167
814,Ele.4,Day,241,RF,RT-20,13,0,2,102,40%,150%,15,73,20,8,20,0,0,100,0,1,0,-,-,-,458,22,27,32,36,168
814,Ele.4,Day,146,RF,Gr G28,10,0,2,96,40%,150%,15,53,18,8,28,0,0,100,0,1,0,-,-,-,454,22,27,31,36,169
814,Ele.4,Day,353,SG,MAG-7,13,0,2,272,40%,150%,15,23,5,4,19,5,5,100,0,1,0,-,-,-,614,23,27,32,36,170
814,Ele.4,Day,284,RF,Zas M76,12,0,2,94,40%,150%,15,51,19,10,27,0,0,100,0,1,0,-,-,-,443,22,26,31,35,171
814,Ele.4,Day,313,AR,S-ACR,1,0,1,62,20%,150%,15,17,7,6,61,0,0,100,0,10,0,-,-,-,252,22,26,30,35,172
814,Ele.4,Day,230,RF,OBR,11,0,2,90,40%,150%,15,53,18,8,27,0,0,100,0,1,0,-,-,-,434,21,26,30,34,173
814,Ele.4,Day,1009,HG,El Clear,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,148,20,24,28,32,174
814,Ele.4,Day,1010,HG,El Fail,1,0,1,33,20%,150%,15,11,8,11,39,0,0,100,0,1,0,-,-,-,148,20,24,28,32,175
814,Ele.4,Day,175,AR,ART556,10,0,1,63,20%,150%,15,24,12,11,48,0,0,100,0,1,0,-,-,-,222,19,23,27,31,176
814,Ele.4,Day,277,HG,Gr VP70,1,0,1,33,20%,150%,15,12,8,10,40,0,0,100,0,1,0,-,-,-,142,19,23,27,31,177
814,Ele.4,Day,140,HG,PSM,1,0,1,29,20%,150%,15,9,9,14,42,0,0,100,0,1,0,-,-,-,139,19,22,26,30,178
814,Ele.4,Day,132,HG,Type59,1,0,1,30,20%,150%,15,11,8,12,40,0,0,100,0,1,0,-,-,-,139,19,22,26,30,179
814,Ele.4,Day,342,AR,KH2002,1,0,1,66,20%,150%,15,20,8,6,53,0,0,100,0,1,0,-,-,-,202,17,21,24,28,180
814,Ele.4,Day,59,SMG,AK-74U,1,0,1,97,5%,150%,15,15,3,11,59,0,0,100,0,1,0,-,-,-,228,17,20,23,27,181
814,Ele.4,Day,224,SMG,PM-06,1,0,1,96,5%,150%,15,12,3,11,57,0,0,100,0,1,0,-,-,-,225,16,20,23,27,182
814,Ele.4,Day,1030,SMG,Jashin-chan,1,0,1,102,5%,150%,15,10,3,10,54,0,0,100,0,1,0,-,-,-,228,17,20,23,27,183
814,Ele.4,Day,131,SMG,EVO 3,1,0,1,97,5%,150%,15,10,3,11,65,0,0,100,0,1,0,-,-,-,219,16,19,22,26,184
814,Ele.4,Day,239,AR,Type03,1,0,1,58,20%,150%,15,21,8,7,50,0,0,100,0,1,0,-,-,-,186,16,19,22,26,185
814,Ele.4,Day,144,SMG,MT-9,1,0,1,102,5%,150%,15,11,3,10,63,0,0,100,0,1,0,-,-,-,223,16,20,23,26,186
814,Ele.4,Day,340,AR,TKB-408,1,0,1,58,20%,150%,15,20,7,7,48,0,0,100,0,1,0,-,-,-,187,16,19,22,26,187
814,Ele.4,Day,356,AR,A-545,1,0,1,55,20%,150%,15,20,7,7,54,0,0,100,0,1,0,-,-,-,187,16,19,22,26,188
814,Ele.4,Day,359,SMG,Sterling,1,0,1,99,5%,150%,15,11,2,10,57,0,0,81,0,1,0,-,-,-,222,16,19,23,26,189
814,Ele.4,Day,108,AR,CZ-805,1,0,1,58,20%,150%,15,17,8,7,52,0,0,100,0,1,0,-,-,-,182,15,19,22,25,190
814,Ele.4,Day,218,SMG,T77,1,0,1,93,5%,150%,15,11,3,11,66,0,0,100,0,1,0,-,-,-,215,16,19,22,25,191
814,Ele.4,Day,259,SMG,PM-9,1,0,1,88,5%,150%,15,11,3,11,68,0,0,100,0,1,0,-,-,-,215,16,19,22,25,192
814,Ele.4,Day,297,AR,FI M82,1,0,1,57,20%,150%,15,19,7,7,50,0,0,100,0,1,0,-,-,-,182,15,19,22,25,193
814,Ele.4,Day,304,SMG,SAF,1,0,1,90,5%,150%,15,11,3,11,70,0,0,100,0,1,0,-,-,-,215,16,19,22,25,194
814,Ele.4,Day,327,SMG,SUB-2000,1,0,1,97,5%,150%,15,11,3,10,59,0,0,100,0,1,0,-,-,-,216,16,19,22,25,195
814,Ele.4,Day,344,AR,FARA 83,1,0,1,55,20%,150%,15,18,8,7,52,0,0,100,0,1,0,-,-,-,182,15,19,22,25,196
814,Ele.4,Day,343,AR,APC556,1,0,1,57,20%,150%,15,18,7,7,51,0,0,100,0,1,0,-,-,-,182,15,19,22,25,197
814,Ele.4,Day,134,AR,AR70,1,0,1,55,20%,150%,15,19,7,6,48,0,0,100,0,1,0,-,-,-,174,15,18,21,24,198
814,Ele.4,Day,170,AR,ASh-12.7,3,0,1,57,20%,150%,15,25,7,6,40,0,0,100,0,1,0,-,-,-,177,15,18,21,24,199
814,Ele.4,Day,169,SMG,SCW,1,0,1,84,5%,150%,15,13,3,11,65,0,0,100,0,1,0,-,-,-,204,15,18,21,24,200
814,Ele.4,Day,291,SMG,43M,1,0,1,93,5%,150%,15,12,3,8,60,0,0,100,0,1,0,-,-,-,207,15,18,21,24,201
814,Ele.4,Day,176,SMG,TMP,1,0,1,75,5%,150%,15,12,3,12,65,0,0,100,0,1,0,-,-,-,194,14,17,20,23,202
814,Ele.4,Day,249,MG,62 Shiki,12,0,2,188,5%,150%,15,41,8,8,88,0,9,100,0,1,0,-,-,-,586,14,17,20,23,203
814,Ele.4,Day,19,SMG,FMG-9,1,0,1,71,5%,150%,15,11,3,13,63,0,0,100,0,1,0,-,-,-,189,14,17,19,22,204
814,Ele.4,Day,195,MG,Gr MG23,10,0,2,162,5%,150%,15,35,8,8,95,0,9,100,0,1,0,-,-,-,536,13,16,18,21,205
814,Ele.4,Day,312,RF,VSK-94,1,0,1,44,40%,150%,15,48,10,5,25,0,0,100,0,10,0,-,-,-,244,12,14,17,19,206
814,Ele.4,Day,334,RF,Model 99,1,0,1,49,40%,150%,15,47,11,6,23,0,0,100,0,10,0,-,-,-,249,12,14,17,19,207
814,Ele.4,Day,124,RF,Super SASS,11,0,1,49,40%,150%,15,56,16,8,29,0,0,100,0,1,0,-,-,-,228,11,13,15,18,208
814,Ele.4,Day,117,RF,Gr PSG-1,2,0,1,47,40%,150%,15,51,12,6,28,0,0,100,0,1,0,-,-,-,203,10,12,14,16,209
814,Ele.4,Day,325,SG,PM5,1,0,1,119,40%,150%,15,14,3,3,20,3,5,100,0,1,0,-,-,-,251,9,11,13,15,210
814,Ele.4,Day,226,RF,Mk 12,1,0,1,41,40%,150%,15,38,11,5,31,0,0,100,0,1,0,-,-,-,181,9,10,12,14,211
814,Ele.4,Day,255,RF,Scout,1,0,1,45,40%,150%,15,46,11,6,24,0,0,100,0,1,0,-,-,-,180,9,10,12,14,212
814,Ele.4,Day,268,RF,T-CMS,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,182,9,10,12,14,213
814,Ele.4,Day,273,RF,SSG3000,1,0,1,44,40%,150%,15,48,11,5,25,0,0,100,0,1,0,-,-,-,185,9,11,12,14,214
814,Ele.4,Day,308,RF,C14,1,0,1,47,40%,150%,15,50,11,5,22,0,0,100,0,1,0,-,-,-,180,9,10,12,14,215
814,Ele.4,Day,360,RF,TFQ,1,0,1,45,40%,150%,15,44,10,4,25,0,0,81,0,1,0,-,-,-,178,8,10,12,14,216
814,Ele.4,Day,147,RF,SSG 69,1,0,1,40,40%,150%,15,50,11,6,20,0,0,100,0,1,0,-,-,-,169,8,10,11,13,217
814,Ele.4,Day,174,RF,Type81R,1,0,1,38,40%,150%,15,46,11,6,21,0,0,100,0,1,0,-,-,-,166,8,9,11,13,218
814,Ele.4,Day,1033,MG,Hanazono Yurine,1,0,1,91,5%,150%,15,36,5,4,87,0,10,100,0,10,0,-,-,-,317,7,9,11,12,219
814,Ele.4,Day,254,MG,UKM-2000,1,0,1,85,5%,150%,15,37,5,5,81,0,11,100,0,1,0,-,-,-,255,6,7,8,10,220
814,Ele.4,Day,319,MG,PM1910,1,0,1,95,5%,150%,15,36,5,5,72,0,10,100,0,1,0,-,-,-,259,6,7,9,10,221
814,Ele.4,Day,271,MG,K3,1,0,1,83,5%,150%,15,30,5,6,90,0,9,100,0,1,0,-,-,-,237,5,7,8,9,222
814,Ele.4,Day,1026,MG,Claes,1,0,1,79,5%,150%,15,28,5,5,90,0,8,100,0,1,0,-,-,-,232,5,6,8,9,223
814,Ele.4,Day,240,MG,Mk46,1,0,1,81,5%,150%,15,28,5,5,93,0,9,100,0,1,0,-,-,-,233,5,6,8,9,224
814,Ele.4,Day,111,MG,AAT-52,1,0,1,91,5%,150%,15,34,4,4,87,0,10,50,0,1,0,-,-,-,237,5,7,8,9,225
814,Ele.4,Day,362,MG,LS26,1,0,1,83,5%,150%,15,39,4,3,65,0,9,81,0,1,0,-,-,-,231,5,6,8,9,226
818,Ele.8,Day,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,93,53,53,100,15,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7988,1098,1318,1537,1757,1
818,Ele.8,Day,20125,MG,Gr MG4 Mod,115,3,5,925,40%,150%,615,96,75,35,139,0,15,100,0,10,10,Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),16826,1051,1261,1472,1682,2
818,Ele.8,Day,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,91,61,47,97,0,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7552,1038,1246,1453,1661,3
818,Ele.8,Day,20293,AR,AK-15 Mod,115,3,5,590,68%,170%,15,107,57,76,78,0,0,100,0,10,10,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7459,1025,1230,1435,1640,4
818,Ele.8,Day,73,AR,AUG,100,0,5,605,30%,100%,15,101,74,49,96,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6054,998,1198,1398,1598,5
818,Ele.8,Day,20065,AR,416 Mod,120,3,5,620,45%,160%,15,111,68,70,79,0,0,100,0,10,10,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),7202,990,1188,1386,1584,6
818,Ele.8,Day,106,AR,FAL,100,0,5,660,20%,100%,15,95,76,40,96,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5820,960,1152,1344,1536,7
818,Ele.8,Day,20056,AR,M4 SOPMOD II Mod,120,3,5,565,78%,150%,15,110,68,49,77,0,0,100,0,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),6890,947,1136,1326,1515,8
818,Ele.8,Day,88,MG,MG3,100,0,5,990,35%,150%,515,65,38,21,125,0,40,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),15154,947,1136,1325,1515,9
818,Ele.8,Day,54,AR,M16A1,100,0,5,605,20%,150%,15,70,29,55,65,31,0,100,0,10,0,HV (Ammo) (5-Star),Plate (Body) (5-Star),Sp. Eq (Exclusive) (5-Star),6668,916,1100,1283,1466,10
818,Ele.8,Day,20205,AR,AN-94 Mod,109,1,5,585,20%,100%,15,105,87,52,101,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6611,909,1090,1272,1454,11
818,Ele.8,Day,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,103,68,55,68,0,0,100,0,10,10,Optical (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),6561,902,1082,1262,1443,12
818,Ele.8,Day,298,AR,Vepr,100,0,5,550,20%,100%,15,94,66,50,92,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5354,883,1060,1236,1413,13
818,Ele.8,Day,70,AR,FF FNC,100,0,5,550,20%,100%,15,89,79,39,97,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),5334,880,1056,1232,1408,14
818,Ele.8,Day,62,AR,Gr G41,100,0,5,635,68%,150%,15,98,61,62,77,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6339,871,1045,1220,1394,15
818,Ele.8,Day,138,AR,6P62,100,0,5,605,20%,100%,195,88,69,35,78,0,0,100,0,10,0,Red Dot (Acc) (5-Star),AP (Ammo) (5-Star),Processor Chip (Body) (5-Star),6326,869,1043,1217,1391,16
818,Ele.8,Day,20075,MG,M1918 Mod,119,3,5,805,35%,150%,515,105,66,36,108,0,14,100,0,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),Sp. Eq (Exclusive) (5-Star),13879,867,1040,1214,1387,17
818,Ele.8,Day,206,AR,AK-12,100,0,5,550,20%,100%,15,102,80,55,99,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6249,859,1031,1202,1374,18
818,Ele.8,Day,253,MG,Lewis,100,0,5,950,35%,150%,515,108,53,31,111,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13730,858,1029,1201,1373,19
818,Ele.8,Day,79,MG,FF M249SAW,100,0,5,785,60%,150%,515,83,57,38,134,0,14,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),13736,858,1030,1201,1373,20
818,Ele.8,Day,243,AR,64 Shiki,100,0,5,625,68%,118%,15,106,66,46,88,0,0,100,0,10,0,Sp. Eq (Exclusive) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6233,857,1028,1199,1371,21
818,Ele.8,Day,20081,MG,LWMMG Mod,116,3,5,885,35%,150%,515,110,63,24,87,0,15,100,0,10,10,SLAP (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),MG Box (Body) (5-Star),13716,857,1028,1200,1371,22
818,Ele.8,Day,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,93,68,54,97,0,0,100,0,10,10,EOT (Holographic) (5-Star),Sp. Eq (Exclusive) (5-Star),Processor Chip (Body) (5-Star),6217,854,1025,1196,1367,23
818,Ele.8,Day,1027,AR,Angelica,100,0,5,605,78%,150%,15,93,60,69,75,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6211,854,1024,1195,1366,24
818,Ele.8,Day,118,AR,9A-91,100,0,5,580,68%,150%,15,80,52,53,103,0,0,100,0,10,0,Optical (Acc) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6206,853,1023,1194,1365,25
818,Ele.8,Day,1032,AR,Medusa,100,0,5,605,30%,100%,15,107,74,50,94,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Sp. Eq (Exclusive) (5-Star),6206,853,1023,1194,1365,26
818,Ele.8,Day,318,AR,VHS,100,0,5,580,20%,100%,15,103,71,50,99,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6167,847,1017,1187,1356,27
818,Ele.8,Day,361,AR,QBZ-191,100,0,5,605,20%,100%,15,94,84,49,102,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6136,843,1012,1181,1349,28
818,Ele.8,Day,1021,MG,Alma Armas,100,0,5,975,35%,150%,515,100,53,23,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),Sp. Eq (Exclusive) (5-Star),13428,839,1007,1174,1342,29
818,Ele.8,Day,263,MG,Gr MG36,100,0,5,910,35%,150%,515,90,56,36,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13428,839,1007,1174,1342,30
818,Ele.8,Day,292,MG,RPK-16,100,0,5,825,35%,150%,515,90,59,36,124,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13418,838,1006,1174,1341,31
818,Ele.8,Day,20064,AR,Gr G36 Mod,118,3,5,650,20%,100%,15,89,81,47,99,0,0,100,0,10,10,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6082,836,1003,1170,1338,32
818,Ele.8,Day,306,AR,AK-Alfa,100,0,5,580,20%,100%,15,102,70,55,96,0,0,100,0,10,0,EOT (Holographic) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6078,835,1002,1170,1337,33
818,Ele.8,Day,290,AR,89 Shiki,100,0,5,605,20%,100%,15,92,81,48,103,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6046,831,997,1163,1330,34
818,Ele.8,Day,173,MG,PKP,100,0,5,825,35%,150%,515,100,53,29,122,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13294,830,997,1163,1329,35
818,Ele.8,Day,208,MG,HMG21,100,0,5,845,35%,150%,515,97,51,33,130,0,15,100,0,10,0,SLAP (Ammo) (5-Star),RMR (Acc) (5-Star),MG Box (Body) (5-Star),13281,830,996,1162,1328,36
818,Ele.8,Day,338,AR,SIG MCX,100,0,5,580,20%,100%,15,87,90,49,107,0,0,100,0,10,0,Red Dot (Acc) (5-Star),HV (Ammo) (5-Star),Processor Chip (Body) (5-Star),6033,829,995,1161,1327,37
